experiment_id,arm,record,seed,macro_f1_present,source_change,used_bytes,replay_items
E17,A5,219,45,0.652002,-0.0272,16226,52
E17,A5,219,46,0.648667,-0.0514,16226,52
E17,A5,221,42,0.999691,0.0064,16226,52
E17,A5,221,43,1.0,-0.0225,16226,52
E17,A5,221,44,1.0,0.0057,16226,52
E17,A5,221,45,1.0,-0.0038,16226,52
E17,A5,221,46,1.0,-0.0074,16226,52
E17,A5,222,42,0.693568,-0.1391,16226,52
E17,A5,222,43,0.703744,-0.0222,16226,52
E17,A5,222,44,0.710713,-0.0207,16226,52
E17,A5,222,45,0.709978,-0.0221,16226,52
E17,A5,222,46,0.686015,-0.0148,16226,52
E17,A5,228,42,0.664676,-0.0842,16226,52
E17,A5,228,43,0.661479,-0.033,16226,52
E17,A5,228,44,0.658112,0.0012,16226,52
E17,A5,228,45,0.66306,-0.0181,16226,52
E17,A5,228,46,0.664676,-0.0305,16226,52
E17,A5,231,42,1.0,-0.0013,16226,52
E17,A5,231,43,1.0,-0.0764,16226,52
E17,A5,231,44,1.0,-0.0072,16226,52
E17,A5,231,45,1.0,-0.0244,16226,52
E17,A5,231,46,1.0,-0.0536,16226,52
E17,A5,232,42,0.992127,-0.1871,16226,52
E17,A5,232,43,0.99123,-0.0968,16226,52
E17,A5,232,44,0.987735,-0.1669,16226,52
E17,A5,232,45,0.992127,-0.175,16226,52
E17,A5,232,46,0.990709,-0.1636,16226,52
E17,A5,233,42,0.850416,-0.0041,16226,52
E17,A5,233,43,0.902678,-0.0234,16226,52
E17,A5,233,44,0.744301,-0.0107,16226,52
E17,A5,233,45,0.850416,-0.0017,16226,52
E17,A5,233,46,0.883624,-0.0088,16226,52
E17,A5,234,42,0.727294,0.0047,16226,52
E17,A5,234,43,0.630527,-0.0111,16226,52
E17,A5,234,44,0.737002,-0.0095,16226,52
E17,A5,234,45,0.775662,-0.0045,16226,52
E17,A5,234,46,0.676726,0.0055,16226,52
